Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
일동동물병원,560000001019700001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 일동면 기산리 90-160,경기도 포천시 일동면 화동로 1044-1,11117.0,37.956549951841325,127.31738910662096,,1970-04-10,,2025-12-15,경기도_포천시,ok
백두산동물병원,560000001019940001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 소흘읍 송우리 104,경기도 포천시 소흘읍 솔모루로 110,11174.0,37.88507,127.19692,,1994-03-11,,2025-12-15,경기도_포천시,centroid_fallback
중앙동물병원,560000001019940003,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 관인면 탄동리 533-8,경기도 포천시 관인면 창동로 1841,11101.0,38.15693552017657,127.25202589736048,,1994-09-24,,2025-12-15,경기도_포천시,ok
포천대신동물병원,560000001020000001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 신읍동 202-4,경기도 포천시 중앙로 170 (신읍동),11144.0,37.900710247054405,127.20671977920692,031-536-7589,2000-09-07,,2025-12-15,경기도_포천시,ok
우리동물병원,560000001020020002,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 신읍동 70,경기도 포천시 중앙로 50 (신읍동),11149.0,37.88507,127.19692,031-536-0229,2002-04-16,,2025-12-15,경기도_포천시,centroid_fallback
해피올동물병원,560000001020020003,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 소흘읍 송우리 494-1 정우빌딩,"경기도 포천시 소흘읍 호국로 571, 정우빌딩",11180.0,37.82303647854078,127.14021540168848,,2002-12-01,,2025-12-15,경기도_포천시,ok
영중동물병원,560000001020030002,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 영중면 양문리 772-12,경기도 포천시 영중면 양문로 82-1,11129.0,38.00003411686738,127.24280096818356,,2003-04-11,,2025-12-15,경기도_포천시,ok
신성동물병원,560000001020030003,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 내촌면 내리 312-1,경기도 포천시 내촌면 내촌로 73-8,11189.0,37.78673173355888,127.22797448146056,,2003-04-11,,2025-12-15,경기도_포천시,ok
현대동물병원,560000001020050002,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 소흘읍 송우리 728-4,경기도 포천시 소흘읍 송우로 87,11176.0,37.83024263191823,127.13928448339064,,2005-02-25,,2025-12-15,경기도_포천시,ok
카우만 동물병원,560000001020060001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 신읍동 441,경기도 포천시 왕방로 68 (신읍동),11150.0,37.88507,127.19692,,2006-08-14,,2025-12-15,경기도_포천시,centroid_fallback
대한동물병원,560000001020070001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 영북면 운천리 518-7,경기도 포천시 영북면 영북로203번길 30,11105.0,38.09217182900869,127.27072344897934,,2007-11-15,,2025-12-15,경기도_포천시,ok
포천동물병원,560000001020080001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 신읍동 202-4,경기도 포천시 중앙로 170 (신읍동),11144.0,37.900710247054405,127.20671977920692,031-535-2978,2008-12-17,,2025-12-15,경기도_포천시,ok
라임동물병원,560000001020100001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 영중면 금주리 905-5,경기도 포천시 영중면 호국로 2558,11131.0,37.97219204989319,127.24916694495262,031-533-5065,2010-04-01,,2025-12-15,경기도_포천시,ok
한강동물병원,560000001020110001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 군내면 하성북리 724-3,경기도 포천시 군내면 호국로 1628,11151.0,37.89830170401391,127.2072488956792,031-536-8388,2011-02-17,,2025-12-15,경기도_포천시,ok
바이웰동물병원,560000001020130001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 영중면 양문리 772-4,경기도 포천시 영중면 양문로 94,11129.0,38.00103003008372,127.2429813300415,,2013-08-16,,2025-12-15,경기도_포천시,ok
사랑종합동물병원,560000001020130002,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 소흘읍 송우리 93-7,경기도 포천시 소흘읍 솔모루로 118,11174.0,37.831328615684754,127.14957029749212,031-544-0275,2013-11-29,,2025-12-15,경기도_포천시,ok
큰동물병원,560000001020190002,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 관인면 중리 39,"경기도 포천시 관인면 신교동로 23, 2층",11100.0,37.88507,127.19692,,2019-01-22,,2025-12-15,경기도_포천시,centroid_fallback
선동물병원,560000001020210001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 가산면 마산리 427-4 6호,"경기도 포천시 가산면 가산로309번길 1, 6호",11164.0,37.84554596780365,127.18381618331402,,2021-03-22,,2025-12-15,경기도_포천시,ok
팜스플랜동물병원 경기북부센터,560000001020220001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 영중면 성동리 895-6,"경기도 포천시 영중면 호국로 3042, 다동 104호",11127.0,38.01413538177212,127.24768022679972,031-535-9533,2022-09-15,,2025-12-20,경기도_포천시,ok
한림동물병원,560000001020230001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 가산면 방축리 43-3,경기도 포천시 가산면 가산로 230,11168.0,37.840353898596376,127.17778330007516,,2023-05-25,,2025-12-15,경기도_포천시,ok
센트럴 동물병원,560000001020240001,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 가산면 가산리 459-4,경기도 포천시 가산면 시우동길 58,11168.0,37.833463049384505,127.16677724277474,,2024-11-14,,2025-12-15,경기도_포천시,ok
누리팜동물병원,560000001020240002,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 신북면 기지리 818-12,경기도 포천시 신북면 호국로 2013,11139.0,37.930034917240334,127.223696804899,031-535-8037,2024-12-30,,2025-12-15,경기도_포천시,ok
고래동물병원,560000001020240003,5600000,영업/정상,정상,경기도,포천시,포천시,경기도 포천시 영중면 양문리 806-11,경기도 포천시 영중면 양문로4길 9-1,11129.0,38.00099735579772,127.2411017179478,,2024-12-30,,2025-12-15,경기도_포천시,ok
새마산동물병원,567000001019761001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 상남동 1-65,경상남도 창원시 마산합포구 북성로 89 (상남동),,35.21514927786695,128.57034493243088,055-246-1749,1976-01-19,,2025-12-15,경상남도_창원시,ok
창생동물병원,567000001019881002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 석전동 265-57,경상남도 창원시 마산회원구 3·15대로 593 (석전동),51314.0,35.22715291417395,128.5735009937262,055-299-0075,1988-09-02,,2025-12-15,경상남도_창원시,ok
고려동물병원,567000001019910001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 봉곡동 31-3,경상남도 창원시 의창구 지귀로 16 (봉곡동),51176.0,35.24482361700489,128.6496270955265,055-238-6520,1991-06-21,,2025-12-15,경상남도_창원시,ok
산호동물병원,567000001019911001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 산호동 47-24,"경상남도 창원시 마산합포구 용마로 32, 1층 (산호동)",51332.0,35.21678925529867,128.57916284174146,055-247-7202,1991-03-14,,2025-12-15,경상남도_창원시,ok
부산동물병원,567000001019911002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 상남동 162-166,경상남도 창원시 마산합포구 3·15대로 437 (상남동),51273.0,35.21347560322194,128.57594197045816,055-243-8104,1991-06-17,,2025-12-15,경상남도_창원시,ok
창원동물병원,567000001019930001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 봉곡동 36-7,경상남도 창원시 의창구 원이대로 277 (봉곡동),51176.0,35.242844811757735,128.6505260353708,055-238-5457,1993-10-13,,2025-12-15,경상남도_창원시,ok
마산가축병원,567000001019941003,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 회성동 443-1,경상남도 창원시 마산회원구 회성남5길 3 (회성동),51311.0,35.23396261745215,128.55624744638962,055-255-5459,1994-10-14,,2025-12-15,경상남도_창원시,ok
이화동물병원,567000001019941004,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 상남동 178-2,경상남도 창원시 마산합포구 3·15대로 424 (상남동),51335.0,35.212127385166525,128.5760241274487,055-245-8499,1994-10-25,,2025-12-15,경상남도_창원시,ok
정다운동물병원,567000001019960001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 사파동 11-4,경상남도 창원시 성산구 비음로4번길 38 (사파동),51454.0,35.22585044621912,128.69884481597484,055-262-8275,1996-11-13,,2025-12-15,경상남도_창원시,ok
현대동물병원,567000001019961001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 해운동 64-1,경상남도 창원시 마산합포구 해안대로 25 (해운동),51744.0,35.18056428758374,128.56148808141563,055-224-2214,1996-07-25,,2025-12-15,경상남도_창원시,ok
상아 동물메디컬,567000001019970001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 도계동 404-2,경상남도 창원시 의창구 태복산로3번길 39 (도계동),51166.0,35.25520651499559,128.63648218502203,055-277-7161,1997-10-31,,2025-12-15,경상남도_창원시,ok
회원동물메디컬센터,567000001019971001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 회원동 403-3,경상남도 창원시 마산회원구 회원남1길 49 (회원동),51295.0,35.218516885129155,128.57027008242628,055-247-4819,1997-02-28,,2025-12-15,경상남도_창원시,ok
대방동물병원,567000001019990001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 성산구 중앙동 95-3 공성상가,"경상남도 창원시 성산구 용지로 90, 공성상가 1층 10호 (중앙동)",51515.0,35.22363253333548,128.6776576036761,055-275-0076,1999-02-26,,2025-12-15,경상남도_창원시,ok
O.K 동물병원,567000001020002002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 진해구 여좌동 796-6,경상남도 창원시 진해구 충장로 143-1 (여좌동),51694.0,35.15223994093667,128.66786169672295,,2000-03-27,,2025-12-15,경상남도_창원시,ok
가람동물병원,567000001020021001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 합성동 134-2,경상남도 창원시 마산회원구 3·15대로 846 (합성동),51356.0,35.24531090137157,128.58930756605844,055-292-7375,2002-01-31,,2025-12-15,경상남도_창원시,ok
사랑으로동물병원,567000001020021006,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 합성동 129-12,경상남도 창원시 마산회원구 합성서1길 157 (합성동),51209.0,35.2428825772921,128.58560714156013,055-253-7507,2002-07-20,,2025-12-15,경상남도_창원시,ok
진북동물병원,567000001020031001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 진북면 영학리 211-5,경상남도 창원시 마산합포구 진북면 학동로 537-48,51786.0,35.15165908907443,128.43810586795877,055-271-7271,2003-12-05,,2025-12-15,경상남도_창원시,ok
24시 팔용feel동물병원,567000001020040001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 팔용동 42-36 녹주빌딩 102~104호,"경상남도 창원시 의창구 평산로 102 (팔용동, 녹주빌딩 102~104호)",51389.0,35.25215083570735,128.61997333126334,055-255-1275,2004-05-06,,2025-12-15,경상남도_창원시,ok
삼계동물병원,567000001020041001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 내서읍 호계리 790-124 코오롱그랜드쇼핑,"경상남도 창원시 마산회원구 내서읍 호계본동로 17-2, 코오롱그랜드쇼핑 206호",51215.0,35.2615049697953,128.5210211637387,055-232-0075,2004-05-07,,2025-12-15,경상남도_창원시,ok
경남유우동물병원,567000001020050003,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 동읍 용잠리 396-1,경상남도 창원시 의창구 동읍 용잠로 30-6,51132.0,35.279216687163746,128.68760456079792,,2005-04-14,,2025-12-15,경상남도_창원시,ok
The행복한동물병원,567000001020051001,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산회원구 내서읍 호계리 177-7 호계리치프라자 102호,"경상남도 창원시 마산회원구 내서읍 호원로 311, 1층 102호 (호계리치프라자)",51214.0,35.26119597097832,128.52282072648242,055-242-8988,2005-06-14,,2025-12-15,경상남도_창원시,ok
한강동물병원,567000001020051002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 마산합포구 해운동 17-2,경상남도 창원시 마산합포구 월영남로 7 (해운동),51752.0,35.178133922152576,128.55879645740728,055-241-5005,2005-09-16,,2025-12-15,경상남도_창원시,ok
이솝동물병원,567000001020060002,5670000,영업/정상,정상,경상남도,창원시,창원시,경상남도 창원시 의창구 소답동 113-20,경상남도 창원시 의창구 의안로 4 (소답동),51199.0,35.26188576855696,128.6238881747289,055-293-8833,2006-04-07,,2025-12-15,경상남도_창원시,ok
스마트동물병원,538000001020150001,5380000,영업/정상,정상,경상남도,양산시,양산시,경상남도 양산시 물금읍 가촌리 1280-4,"경상남도 양산시 물금읍 새실로 159, G동 201호 (나래메트로시티)",50653.0,35.31528244014399,129.0043936937371,055-781-2275,2015-12-07,,2025-12-15,경상남도_양산시,ok
나우 동물병원,538000001020160001,5380000,영업/정상,정상,경상남도,양산시,양산시,경상남도 양산시 신기동 645-10,경상남도 양산시 신기강변2길 37 (신기동),50573.0,35.355275541707975,129.03767673346155,055-383-7851,2016-04-21,,2025-12-15,경상남도_양산시,ok
해동물병원,538000001020160002,5380000,영업/정상,정상,경상남도,양산시,양산시,경상남도 양산시 물금읍 범어리 2711-10,"경상남도 양산시 물금읍 청운로 349, 103동 2호 (세정에스타)",50611.0,35.32749148703221,129.01575734814682,055-389-0275,2016-06-07,,2025-12-15,경상남도_양산시,ok
