Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
유독,571000004820240004,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 오창읍 양청리 ***-*,"충청북도 청주시 청원구 오창읍 중심상업로 *, ***호",28120.0,36.71139458372217,127.42865180552758,,2024-03-29,,2026-01-14,충청북도_청주시,ok
그냥,571000004820240005,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 오창읍 양청리 ***-**,"충청북도 청주시 청원구 오창읍 양청*길 *, *층",28115.0,36.71763654600056,127.42689245212414,,2024-04-02,,2026-01-14,충청북도_청주시,ok
슈블리펫살롱,571000004820240006,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용암동 **** 시티프라디움*단지,"충청북도 청주시 상당구 중고개로***번길 **, ***호 (용암동, 시티프라디움*단지)",28807.0,36.64783,127.46349,,2024-04-05,,2026-01-14,충청북도_청주시,centroid_fallback
마이펫 룸,571000004820240007,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 오송읍 만수리 *** (주)예스 오피스텔,"충청북도 청주시 흥덕구 오송읍 오송생명로 ***, (주)예스 오피스텔 *층 ***호",28166.0,36.64783,127.46349,,2024-04-15,,2026-01-14,충청북도_청주시,centroid_fallback
룰루랄라 댕치원,571000004820240008,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 오창읍 양청리 ***-*,"충청북도 청주시 청원구 오창읍 오창대로 ***, 올리브상가 *층 ***호",28120.0,36.71137432704165,127.42767019035954,,2024-05-01,,2026-01-14,충청북도_청주시,ok
꼬순내유치원,571000004820240009,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 서원구 성화동 ***,"충청북도 청주시 서원구 장전로 **, *층 ***호 (성화동)",28637.0,36.64783,127.46349,,2024-05-02,,2026-01-14,충청북도_청주시,centroid_fallback
괜찮아 댕댕냥,571000004820240010,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 비하동 **-*,"충청북도 청주시 흥덕구 가로수로 ****-**, *층 (비하동)",28367.0,36.62711739747341,127.41490287785052,,2024-05-21,,2026-01-14,충청북도_청주시,ok
멍문대 애견유치원,571000004820240011,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 영운동 **-*,"충청북도 청주시 상당구 수영로***번길 *, *층 (영운동)",28743.0,36.6174022006696,127.50126433159382,,2024-05-29,,2026-01-14,충청북도_청주시,ok
"안녕, 뭉실",571000004820240012,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 오창읍 각리 ***-* 이안오창아파트상가 ***호,"충청북도 청주시 청원구 오창읍 오창중앙로 **, 이안오창아파트상가 ***호",28123.0,36.70613220675579,127.41976561801276,,2024-06-13,,2026-01-14,충청북도_청주시,ok
유얼도그,571000004820240013,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용암동 **** 혜도빌딩 ***호,"충청북도 청주시 상당구 용암북로***번길 **, 혜도빌딩 ***호 (용암동)",28762.0,36.64783,127.46349,,2024-06-14,,2026-01-14,충청북도_청주시,centroid_fallback
댕댕스쿨,571000004820240014,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 서원구 남이면 석판리 ***,"충청북도 청주시 서원구 남이면 대림로 ***-**, *동",28180.0,36.64783,127.46349,,2024-07-09,,2026-01-14,충청북도_청주시,centroid_fallback
퍼피플랜,571000004820240015,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 옥산면 국사리 ***-*,"충청북도 청주시 흥덕구 옥산면 국사*길 *, *층 ***호",28111.0,36.6792853951548,127.39820273041695,,2024-07-17,,2026-01-14,충청북도_청주시,ok
동물보육원 청주지부,571000004820240017,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 가경동 ****,"충청북도 청주시 흥덕구 풍년로 ***, *층 (가경동)",28394.0,36.64783,127.46349,,2024-09-27,,2026-01-14,충청북도_청주시,centroid_fallback
와글와글댕댕,571000004820240019,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용암동 ****,"충청북도 청주시 상당구 용암북로*번길 **-**, 진흥한우리아파트 상가*동 ***호 (용암동)",28772.0,36.64783,127.46349,,2024-10-16,,2026-01-14,충청북도_청주시,centroid_fallback
놀러오개 애견유치원 모충점,571000004820240020,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 서원구 모충동 ***-*,"충청북도 청주시 서원구 모충로***번길 **, *층 (모충동)",28672.0,36.62795409144268,127.47831994291889,,2024-10-21,,2026-01-14,충청북도_청주시,ok
멍멍멍,571000004820240021,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 금천동 ***-*,"충청북도 청주시 상당구 수영로 ***, *층 ***호 (금천동)",28728.0,36.62915995156471,127.50565572802176,,2024-10-21,,2026-01-14,충청북도_청주시,ok
뛰댕길겨 자구갈겨,571000004820250001,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 봉명동 ***,"충청북도 청주시 흥덕구 직지대로 ***, *층 (봉명동)",28477.0,36.64783,127.46349,,2025-01-06,,2026-01-14,충청북도_청주시,centroid_fallback
봉이하우스,571000004820250002,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 방서동 ***,"충청북도 청주시 상당구 동남로**번길 **, *층 ***호 (방서동)",28785.0,36.64783,127.46349,043-715-7272,2025-01-06,,2026-01-14,충청북도_청주시,centroid_fallback
핫도그,571000004820250003,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 내덕동 ***-*,"충청북도 청주시 청원구 새터로**번길 **, ***호 (내덕동)",28480.0,36.65487667771015,127.48581575360554,,2025-02-17,,2026-01-14,충청북도_청주시,ok
하이애견호텔앤유치원앤그루밍,571000004820250004,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 주중동 ***,충청북도 청주시 청원구 *순환로 *** (주중동),28308.0,36.64783,127.46349,,2025-03-13,,2026-01-14,충청북도_청주시,centroid_fallback
하이댕댕,571000004820250005,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 율량동 **** 카이스트빌딩,"충청북도 청주시 청원구 주성로**번길 **, 카이스트빌딩 ***호 (율량동)",28340.0,36.64783,127.46349,,2025-04-10,,2026-01-14,충청북도_청주시,centroid_fallback
멍뭉빌리지,571000004820250006,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 복대동 **-**,"충청북도 청주시 흥덕구 가로수로****번길 *, *층 (복대동)",28586.0,36.63392585047597,127.44424293890694,,2025-04-15,,2026-01-14,충청북도_청주시,ok
댕댕이미용실,571000004820250007,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용정동 ***,"충청북도 청주시 상당구 영운천로***번길 *, *층 ***호 (용정동)",28730.0,36.64783,127.46349,,2025-05-26,,2026-01-14,충청북도_청주시,centroid_fallback
댕실,571000004820250008,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 복대동 ****,"충청북도 청주시 흥덕구 짐대로**번길 **, ***호 (복대동)",28417.0,36.64783,127.46349,,2025-05-27,,2026-01-14,충청북도_청주시,centroid_fallback
에브리댕댕,571000004820250009,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 서원구 미평동 ***-**,충청북도 청주시 서원구 산미로 **-* (미평동),28633.0,36.60444650918534,127.4707413997904,,2025-06-09,,2026-01-14,충청북도_청주시,ok
GROOFLUFFY,571000004820250010,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용암동 **** 차돌합기도장,"충청북도 청주시 상당구 원봉로 **-*, 차돌합기도장 *층 (용암동)",28770.0,36.64783,127.46349,043-715-2991,2025-07-01,,2026-01-14,충청북도_청주시,centroid_fallback
멍니멍니유치원,571000004820250011,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 내수읍 마산리 ***-**,"충청북도 청주시 청원구 내수읍 마산*길 ***, *층",28145.0,36.72644152937349,127.5364944867746,,2025-07-02,,2026-01-14,충청북도_청주시,ok
카페 헤이도그,571000004820250012,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 오창읍 양청리 ***-* 태융빌딩,"충청북도 청주시 청원구 오창읍 중심상업*로 *-**, *층 ***호 (태융빌딩)",28119.0,36.71663432575188,127.43031545154956,,2025-07-10,,2026-01-14,충청북도_청주시,ok
PAWLAND,571000004820250013,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 운동동 ***-*,충청북도 청주시 상당구 다리실로 ** (운동동),28758.0,36.60939865673331,127.5255806137527,,2025-07-23,,2026-01-14,충청북도_청주시,ok
힐링펫스테이,571000004820250014,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용정동 ****,"충청북도 청주시 상당구 *순환로 ****, *층 (용정동)",28748.0,36.64783,127.46349,,2025-08-05,,2026-01-14,충청북도_청주시,centroid_fallback
녹두콩 반력견 미용실,571000004820250015,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 복대동 ****,"충청북도 청주시 흥덕구 진재로**번길 **, *층 (복대동)",28416.0,36.64783,127.46349,,2025-08-26,,2026-01-14,충청북도_청주시,centroid_fallback
반려동물문화연구소,571000004820250016,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 휴암동 *-*,충청북도 청주시 흥덕구 서부로 ***-*** (휴암동),28374.0,36.61226026467401,127.41549741702842,,2025-09-30,,2026-01-14,충청북도_청주시,ok
헬스멍,571000004820250017,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 방서동 *** 유천빌딩,"충청북도 청주시 상당구 *순환로 ****-*, 유천빌딩 *층 (방서동)",28787.0,36.64783,127.46349,,2025-11-24,,2026-01-14,충청북도_청주시,centroid_fallback
크모랑 놀개,571000004820250018,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 흥덕구 오송읍 봉산리 **** 오송역 대광로제비앙 그랜드센텀 *동 ***호,"충청북도 청주시 흥덕구 오송읍 오송생명**로 ***, *동 ***호 (오송역 대광로제비앙 그랜드센텀)",28221.0,36.64783,127.46349,,2025-12-02,,2026-01-14,충청북도_청주시,centroid_fallback
멍설유치원&애견호텔,571000004820250019,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 금천동 *** 유니온빌딩,"충청북도 청주시 상당구 산성로**번길 **, 유니온빌딩 *층 (금천동)",28744.0,36.64783,127.46349,,2025-12-06,,2026-01-14,충청북도_청주시,centroid_fallback
오창 동네고양이,571000004820250020,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 청원구 오창읍 장대리 ***-*,충청북도 청주시 청원구 오창읍 공항로 ****,28129.0,36.742336996732966,127.45208306022562,,2025-12-10,,2026-01-14,충청북도_청주시,ok
하이도그,571000004820250021,5710000,,영업/정상 / 정상,충청북도,청주시,청주시,충청북도 청주시 상당구 용정동 ****,"충청북도 청주시 상당구 용정로 **, *층 (용정동)",28748.0,36.64783,127.46349,043-288-6664,2025-12-31,,2026-01-14,충청북도_청주시,centroid_fallback
한사랑동물병원,651000004820180007,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 아라일동 ****-**,"제주특별자치도 제주시 인다**길 **, *층 (아라일동)",63247.0,33.4746144813137,126.5489316367791,064-747-3000,2018-05-15,,2026-01-14,제주특별자치도_제주시,ok
동심동물병원,651000004820180010,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 연동 ***-**,"제주특별자치도 제주시 노연로 ***, *층 (연동)",63123.0,33.48590724899688,126.49525462411528,064-744-1030,2018-05-25,,2026-01-14,제주특별자치도_제주시,ok
달중이네 펫호텔,651000004820180019,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 노형동 ****-*,"제주특별자치도 제주시 정존**길 **, *층 (노형동)",63099.0,33.486925978326326,126.47761692482828,,2018-07-09,,2026-01-14,제주특별자치도_제주시,ok
튼튼동물병원,651000004820180027,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 이도이동 ****-**,제주특별자치도 제주시 중앙로 *** (이도이동),63231.0,33.49057014686353,126.53802585887034,064-757-7582,2018-08-28,,2026-01-14,제주특별자치도_제주시,ok
더 펫츠,651000004820180051,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 노형동 ***-*,"제주특별자치도 제주시 ****로 ****, *층 (노형동)",63091.0,33.46532859339826,126.48522813007592,,2018-09-14,,2026-01-14,제주특별자치도_제주시,ok
개편한 세상,651000004820180061,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 이도일동 ****-*,제주특별자치도 제주시 중앙로 *** (이도일동),63198.0,33.50387288948274,126.52668473630038,064-722-1585,2018-09-21,,2026-01-14,제주특별자치도_제주시,ok
체리애견,651000004820180062,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 아라이동 ****-*,제주특별자치도 제주시 신설로**길 *-* (아라이동),63229.0,33.49133961101559,126.54407324163344,064-722-0953,2018-09-21,,2026-01-14,제주특별자치도_제주시,ok
맹구와 땡칠이,651000004820180063,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 이도일동 ****-*,제주특별자치도 제주시 서광로 *** (이도일동),63198.0,33.50053672239859,126.52696878917509,064-751-0709,2018-09-21,,2026-01-14,제주특별자치도_제주시,ok
해피 애견 놀이방,651000004820180079,6510000,,영업/정상 / 정상,제주특별자치도,제주시,제주시,제주특별자치도 제주시 오라삼동 ****-*,"제주특별자치도 제주시 오라로*길 **-*, *층 (오라삼동)",63149.0,33.49805674589858,126.50794591656346,,2018-09-22,,2026-01-14,제주특별자치도_제주시,ok
