Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated
한가람동물의료센터,318000004820190003,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 신길동 ***-** 중양빌딩,"서울특별시 영등포구 도신로 ***, 중양빌딩 *층 (신길동)",07352,445692.92673388,192727.874792619,02-844-7775,2019-04-23,,2026-01-13 18:16:03
바스텟,318000004820190011,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 영등포동*가 * 성일빌딩,"서울특별시 영등포구 영등포로 ***-*, 성일빌딩 *층 (영등포동*가)",07250,,,,2019-06-21,,2026-01-13 18:16:03
슈퍼독,318000004820190015,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 여의도동 ** 여의도금호리첸시아,"서울특별시 영등포구 여의동로 ***, 지하층 ***호 (여의도동, 여의도금호리첸시아)",07345,,,,2019-08-01,,2026-01-13 18:16:03
BOB영등포점,318000004820190021,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 영등포동 ***-*,"서울특별시 영등포구 신길로 ***, *층 (영등포동)",07307,445724.25309597,192044.478795586,02-842-5500,2019-09-19,,2026-01-13 18:16:03
다즐링(Dazzling),318000004820200011,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 신길동 **** 신길뉴타운 한화 꿈에그린,"서울특별시 영등포구 신길로 ***, ***동 ***호 (신길동, 신길뉴타운 한화 꿈에그린)",07400,,,,2020-09-28,,2026-01-13 18:16:03
개좋은날,318000004820210003,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 신길동 ****,"서울특별시 영등포구 여의대방로 ***, 에어스포렉스 *층 (신길동)",07359,,,02-835-1253,2021-05-07,,2026-01-13 18:16:03
캣독방,318000004820210010,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 영등포동*가 *** 아크로타워 스퀘어,"서울특별시 영등포구 국회대로**길 **, *-*호 (영등포동*가, 아크로타워 스퀘어)",07246,,,02-6012-8439,2021-10-06,,2026-01-13 18:16:03
유니독,318000004820220002,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 영등포동 ***-***,"서울특별시 영등포구 신길로 ***, *층 (영등포동)",07307,445656.354187722,192008.828308656,,2022-11-01,,2026-01-13 18:16:03
댕파민,318000004820230001,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 신길동 ***-*,"서울특별시 영등포구 가마산로**길 **, *층 (신길동)",07387,444968.091653779,191692.413891401,,2023-09-06,,2026-01-13 18:16:03
뷰티멍,378000004820190020,3780000,,폐업 / 폐업,경기도,성남시,성남시,경기도 성남시 수정구 창곡동 ***-*,"경기도 성남시 수정구 위례순환로*길 **, 지*층 (창곡동)",13642,440775.345984915,213095.762419287,,2019-03-04,2025-03-04,2026-01-13 17:19:06
으르렁대,318000004820230002,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 대림동 ***-* 메리클빌딩 ***호,"서울특별시 영등포구 디지털로 ***, 메리클빌딩 ***호 (대림동)",07429,443480.577591489,191453.139097897,,2023-12-12,,2026-01-13 18:16:03
옐레드 문래역점,318000004820240001,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 문래동*가 ** 문래동 태영 데시앙,"서울특별시 영등포구 문래북로 ***, *층 ***호 (문래동*가, 문래동 태영 데시앙)",07293,,,,2024-01-22,,2026-03-04 22:02:52
소우주애견미용실,318000004820240002,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 당산동*가 **-***,서울특별시 영등포구 당산로**길 *-* (당산동*가),07220,447498.06329895,191026.880973304,02-2632-2909,2024-04-29,,2026-01-13 18:16:03
그라운독,318000004820240003,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 영등포동*가 **-* 영등포삼환아파트,"서울특별시 영등포구 영중로 ***, 영등포삼환아파트 ***동 *층 ***호 (영등포동*가, 영등포삼환아파트)",07227,447472.600953239,191540.890469634,,2024-09-02,,2026-01-13 18:16:03
신길S동물의료센터,318000004820240005,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 신길동 ***-**,서울특별시 영등포구 도신로 ** (신길동),07382,444946.729697606,191259.378434391,02-6294-0050,2024-11-05,,2026-01-13 18:16:03
살랑살랑하개,318000004820250001,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 대림동 ***-**,"서울특별시 영등포구 시흥대로 ***-*, *층 (대림동)",07444,442871.749486384,191544.985670063,,2025-03-12,,2026-01-13 18:16:03
댕린이 보호구역,318000004820250002,3180000,,영업/정상 / 정상,서울특별시,영등포구,영등포구,서울특별시 영등포구 양평동*가 **-*,"서울특별시 영등포구 선유서로 ***, ***호 (양평동*가)",07269,447108.692357096,189862.670939789,,2025-03-12,,2026-01-13 18:16:03
쿨펫동물병원,533000004820190002,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 광도면 죽림리 ****-* 이마트통영점,"경상남도 통영시 광도면 죽림*로 *, 이마트통영점 *층",53013,155160.704055243,329522.977138462,055-646-1318,2019-01-30,,2026-01-13 17:35:32
행복한강아지,533000004820190005,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 정량동 ****-* 창용제니스타운,"경상남도 통영시 동호로 *, *층 ***호 (정량동, 창용제니스타운)",53050,150589.870259358,330905.986566793,,2019-02-28,,2026-01-13 17:35:32
놀아줄개,533000004820190007,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 무전동 ***-**,경상남도 통영시 무전*길 *** (무전동),53034,152680.060596,330055.773099397,055-649-7709,2019-03-15,,2026-01-13 17:35:32
별에서 온 뿌꾸,533000004820190009,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 봉평동 **-*,"경상남도 통영시 서송정*길 **-*, *층 (봉평동)",53073,148915.764932114,329775.873869812,055-649-3111,2019-05-03,,2026-01-13 17:35:32
도그토피아,533000004820210002,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 광도면 죽림리 ***-** 주사랑빌딩,경상남도 통영시 광도면 죽림*로 **-**,53019,154545.402351921,329241.062140867,,2021-06-17,,2026-01-13 17:35:32
통영반려견 셀프목욕탕,533000004820210003,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 광도면 죽림리 ****-**,경상남도 통영시 광도면 죽림*로 **-*,53014,155128.037850401,329717.78592318,,2021-06-25,,2026-01-13 17:35:32
개스트하우스,533000004820210005,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 무전동 ***-* 수아지오아파트 ***호,"경상남도 통영시 안개로 **, ***호 (무전동, 수아지오아파트)",53037,152090.033018511,330806.480116799,055-646-9595,2021-12-02,,2026-01-13 17:35:32
애견마을,533000004820220001,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 북신동 *** 광우화목맨션,"경상남도 통영시 원문로 **, *호 (북신동, 광우화목맨션)",53045,,,055-646-5851,2022-01-13,,2026-01-13 17:35:32
예쁘개,533000004820220003,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 도천동 ***-* 만복도천비취맨션*차,"경상남도 통영시 중앙로 **, ***호 (도천동, 만복도천비취맨션*차)",53067,149864.262502647,329415.754584318,,2022-02-04,,2026-01-13 17:35:32
댕다방,533000004820220004,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 봉평동 ***-*,"경상남도 통영시 미수해안로 ***, *층 (봉평동)",53070,149171.480468918,329167.377714593,,2022-07-25,,2026-01-13 17:35:32
파트라슈,533000004820220005,5330000,,영업/정상 / 정상,경상남도,통영시,통영시,경상남도 통영시 광도면 죽림리 ****-* 죽림신우희가로,"경상남도 통영시 광도면 죽림해안로 **, ***동 ***호 (죽림신우희가로)",53013,155331.45400019,329638.197677551,,2022-10-13,,2026-01-13 17:35:32
멍멍뷰티,534000004820180005,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 벌리동 **-**,"경상남도 사천시 중앙로 ***, *층 (벌리동)",52552,160914.986382758,298617.743770071,,2018-09-11,,2026-01-13 17:32:03
메이데이,534000004820190005,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 사천읍 선인리 ***-*,경상남도 사천시 사천읍 읍내로 ***,52517,176164.944335961,299979.557975682,,2019-04-05,,2026-01-13 17:32:03
노아의 방주,534000004820190007,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 정동면 화암리 ***-*,경상남도 사천시 정동면 화암길 ***,52523,175845.377265635,300906.217120371,,2019-05-17,,2026-01-13 17:32:03
DOG LOVE WITH 란,534000004820200001,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 동금동 ***-**,경상남도 사천시 동금로 ** (동금동),52567,159700.515327333,298340.458561173,,2020-05-25,,2026-01-13 17:32:03
야옹아 멍멍해봐,534000004820200004,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 벌리동 ***-*,경상남도 사천시 삼상로 ** (벌리동),52560,160434.955344066,299109.255616179,,2020-07-16,,2026-01-13 17:32:03
댕댕이 하우스,534000004820200010,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 사남면 월성리 **-** 삼영타운,"경상남도 사천시 사남면 월성*길 **-**, 삼영타운 ***호",52532,174304.346595048,298354.859723736,,2020-12-28,,2026-01-13 17:32:03
겨울나는나비동물병원,534000004820220002,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 용현면 선진리 ***-*,"경상남도 사천시 용현면 진삼로 ***-*, *동",52538,171932.179262769,297182.289595617,,2022-12-20,,2026-01-13 17:32:03
붐,534000004820220003,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 사천읍 선인리 ***-**,"경상남도 사천시 사천읍 옥산로 ***-**, *층",52522,175972.425742701,299939.950559783,,2022-12-23,,2026-01-13 17:32:03
복댕이 유치원,534000004820230002,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 사천읍 선인리 ***-*,경상남도 사천시 사천읍 동문*길 **,52517,176808.517604297,299887.768498026,,2023-12-29,,2026-01-13 17:32:03
그르그르,534000004820240001,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 죽림동 ***-*,"경상남도 사천시 삼천포대교로 ***, *층 (죽림동)",52546,162707.738794393,297776.952027847,,2024-04-24,,2026-01-13 17:32:03
스프링 펫홈,534000004820240002,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 용현면 신복리 *-* 동강아뜨리에,"경상남도 사천시 용현면 죽천강길 **, ***호 (동강아뜨리에)",52538,172399.825657315,297984.430948917,,2024-04-25,,2026-01-13 17:32:03
다오니,534000004820240003,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 선구동 **-*,경상남도 사천시 갈대샘길 ** (선구동),52568,159522.972256026,298256.16922978,,2024-11-08,,2026-01-13 17:32:03
브리몽,534000004820250001,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 선구동 **-***,경상남도 사천시 망산*길 ** (선구동),52557,159710.367368981,298095.105461846,,2025-05-30,,2026-01-13 17:32:03
도리네 애견호텔,534000004820250002,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,경상남도 사천시 용강동 ***-**,경상남도 사천시 용강길 **-** (용강동),52551,161203.651309753,298904.759802075,,2025-07-02,,2026-01-13 17:32:03
댕글마을,534000004820250003,5340000,,영업/정상 / 정상,경상남도,사천시,사천시,"경상남도 사천시 향촌동 ***-* , *층",경상남도 사천시 안숲뫼길 ***-** (향촌동),52562,160504.830670147,299619.469048636,,2025-07-31,,2026-01-13 17:32:03
퍼스트독,535000004820180005,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 서상동 ***-*,경상남도 김해시 분성로 *** (서상동),50920,194227.192653864,370867.106273619,,2018-04-16,,2026-01-13 17:30:35
품이네 애견방,535000004820180021,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 부곡동 ***-* 월산마을주공**단지아파트상가 ***호,"경상남도 김해시 월산로 ***, 월산마을주공**단지아파트상가 ***호 (부곡동)",50977,190895.743975786,364033.912438771,055-323-0811,2018-06-08,,2026-01-13 17:30:35
강아지 미용실,535000004820180028,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 외동 ****-*,경상남도 김해시 함박로 ** (외동),50956,194253.18726072,368860.019134327,055-325-3662,2018-06-29,,2026-01-13 17:30:35
멍바라기,535000004820180068,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 삼정동 ***-*,경상남도 김해시 활천로**번길 **-* (삼정동),50928,194434.262697574,372862.259411808,,2018-09-27,,2026-01-13 17:30:35
메리몰 펫샵,535000004820180076,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 삼방동 ***-*,경상남도 김해시 삼안로***번길 ** (삼방동),50818,195607.286951022,373710.717660249,,2018-09-27,,2026-01-13 17:30:35
라임 동물병원,535000004820180085,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 진영읍 진영리 ****-*,경상남도 김해시 진영읍 김해대로***번길 *,50862,202271.993021439,357251.858365703,055-345-1612,2018-09-28,,2026-01-13 17:30:35
개털깎는여자,535000004820180101,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 외동 ****-*,"경상남도 김해시 금관대로****번길 **-*, *층 (외동)",50956,194043.889079218,369091.473486404,,2018-11-16,,2026-01-13 17:30:35
펫브릿지 김해점,535000004820190005,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 삼계동 ****-*,"경상남도 김해시 삼계로**번길 **, *층 (삼계동)",50902,197112.268563589,370204.795914548,,2019-01-01,,2026-01-13 17:30:35
장보는 강아지와 고양이(김해진영점),535000004820190006,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 진영읍 진영리 ***-*,경상남도 김해시 진영읍 진산대로 ***,50859,203891.710600129,356362.210141276,,2019-02-07,,2026-01-13 17:30:35
개쌀롱,535000004820190009,5350000,,영업/정상 / 정상,경상남도,김해시,김해시,경상남도 김해시 삼문동 ****,"경상남도 김해시 장유로***번길 **, ***호 (삼문동)",51001,,,,2019-03-05,,2026-01-13 17:30:35
